[{'word': 'easier', 'softmax': 0.9999998807907104}, {'word': 'harder', 'softmax': 1.574984920260647e-09}]
[{'word': 'less', 'softmax': 0.999835729598999}, {'word': 'more', 'softmax': 0.00015348462329711765}]
[{'word': 'worse', 'softmax': 0.9999995231628418}, {'word': 'better', 'softmax': 1.2373813262911426e-07}]
[{'word': 'better', 'softmax': 0.9999971389770508}, {'word': 'worse', 'softmax': 1.6787685126473662e-06}]
[{'word': 'better', 'softmax': 0.9999974966049194}, {'word': 'worse', 'softmax': 1.1257016012677923e-06}]
[{'word': 'easier', 'softmax': 0.9999988675117493}, {'word': 'harder', 'softmax': 5.358557473300607e-07}]
[{'word': 'harder', 'softmax': 0.9999949932098389}, {'word': 'easier', 'softmax': 4.982890004612273e-06}]
[{'word': 'harder', 'softmax': 0.9999940395355225}, {'word': 'easier', 'softmax': 5.950892955297604e-06}]
[{'word': 'less', 'softmax': 0.9964514970779419}, {'word': 'more', 'softmax': 0.00044004677329212427}]
[{'word': 'more', 'softmax': 0.9999996423721313}, {'word': 'less', 'softmax': 3.6315009310783353e-07}]
[{'word': 'more', 'softmax': 0.9999996423721313}, {'word': 'less', 'softmax': 3.396339138816984e-07}]
[{'word': 'more', 'softmax': 0.9999988675117493}, {'word': 'less', 'softmax': 1.108288756768161e-06}]
[{'word': 'less', 'softmax': 0.9999966621398926}, {'word': 'more', 'softmax': 3.303107177998754e-06}]
[{'word': 'less', 'softmax': 0.999997079372406}, {'word': 'more', 'softmax': 2.9481741421477636e-06}]
[{'word': 'less', 'softmax': 0.9999988675117493}, {'word': 'more', 'softmax': 1.1313037475702004e-06}]
[{'word': 'more', 'softmax': 0.9999979734420776}, {'word': 'less', 'softmax': 2.0284699076000834e-06}]
[{'word': 'more', 'softmax': 0.9999983906745911}, {'word': 'less', 'softmax': 1.5770168602102785e-06}]
[{'word': 'less', 'softmax': 0.9999940991401672}, {'word': 'more', 'softmax': 3.903405740857124e-06}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 5.594363017280557e-08}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 5.964466964769599e-08}]
[{'word': 'easier', 'softmax': 0.9997743368148804}, {'word': 'harder', 'softmax': 0.00021767090947832912}]
[{'word': 'harder', 'softmax': 0.9460668563842773}, {'word': 'easier', 'softmax': 0.05389639362692833}]
[{'word': 'harder', 'softmax': 0.9495928287506104}, {'word': 'easier', 'softmax': 0.05036114156246185}]
[{'word': 'less', 'softmax': 0.9999986290931702}, {'word': 'more', 'softmax': 1.2804783864339697e-06}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 1.1138585165326731e-07}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 1.0673327466292903e-07}]
[{'word': 'more', 'softmax': 1.0}, {'word': 'less', 'softmax': 1.9180001586960316e-08}]
[{'word': 'less', 'softmax': 0.9999990463256836}, {'word': 'more', 'softmax': 9.517489729660156e-07}]
[{'word': 'less', 'softmax': 0.9999990463256836}, {'word': 'more', 'softmax': 9.433343848286313e-07}]
[{'word': 'easier', 'softmax': 0.9995030164718628}, {'word': 'harder', 'softmax': 0.00048795322072692215}]
[{'word': 'harder', 'softmax': 0.932685136795044}, {'word': 'easier', 'softmax': 0.06727363914251328}]
[{'word': 'harder', 'softmax': 0.8913032412528992}, {'word': 'easier', 'softmax': 0.1086607500910759}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 5.920715295815171e-08}]
[{'word': 'less', 'softmax': 0.9999986886978149}, {'word': 'more', 'softmax': 1.3281235169415595e-06}]
[{'word': 'less', 'softmax': 0.9999992251396179}, {'word': 'more', 'softmax': 7.706353812864108e-07}]
[{'word': 'harder', 'softmax': 0.9999997615814209}, {'word': 'easier', 'softmax': 2.827331968546787e-07}]
[{'word': 'easier', 'softmax': 0.9999986886978149}, {'word': 'harder', 'softmax': 5.805021032756486e-07}]
[{'word': 'easier', 'softmax': 0.9999994039535522}, {'word': 'harder', 'softmax': 2.7907586286346486e-07}]
[{'word': 'easier', 'softmax': 0.9999970197677612}, {'word': 'harder', 'softmax': 2.7852533435179794e-07}]
[{'word': 'harder', 'softmax': 0.9999960064888}, {'word': 'easier', 'softmax': 4.0294721657119226e-06}]
[{'word': 'harder', 'softmax': 0.9999966621398926}, {'word': 'easier', 'softmax': 3.335560450068442e-06}]
[{'word': 'easier', 'softmax': 0.9999999403953552}, {'word': 'harder', 'softmax': 2.2418975564875154e-09}]
[{'word': 'harder', 'softmax': 0.9999992251396179}, {'word': 'easier', 'softmax': 7.771003538437071e-07}]
[{'word': 'harder', 'softmax': 0.9999988675117493}, {'word': 'easier', 'softmax': 1.0786537814055919e-06}]
[{'word': 'harder', 'softmax': 0.9999998807907104}, {'word': 'easier', 'softmax': 1.5231961469908128e-07}]
[{'word': 'easier', 'softmax': 0.9999998807907104}, {'word': 'harder', 'softmax': 6.62135732909519e-08}]
[{'word': 'easier', 'softmax': 0.9999999403953552}, {'word': 'harder', 'softmax': 2.6843684608479634e-08}]
[{'word': 'easier', 'softmax': 0.9999998211860657}, {'word': 'harder', 'softmax': 2.5705539918874365e-09}]
[{'word': 'harder', 'softmax': 0.9999995231628418}, {'word': 'easier', 'softmax': 4.108535449631745e-07}]
[{'word': 'harder', 'softmax': 0.9999996423721313}, {'word': 'easier', 'softmax': 3.2399071869804175e-07}]
[{'word': 'harder', 'softmax': 0.9999991655349731}, {'word': 'easier', 'softmax': 4.3622981138469186e-07}]
[{'word': 'easier', 'softmax': 0.9999996423721313}, {'word': 'harder', 'softmax': 3.7640357497537025e-09}]
[{'word': 'easier', 'softmax': 0.9999991059303284}, {'word': 'harder', 'softmax': 1.0672255967847377e-08}]
[{'word': 'easier', 'softmax': 0.9999997615814209}, {'word': 'harder', 'softmax': 3.127039249761765e-08}]
[{'word': 'harder', 'softmax': 0.999997079372406}, {'word': 'easier', 'softmax': 2.9175864710850874e-06}]
[{'word': 'harder', 'softmax': 0.9999979734420776}, {'word': 'easier', 'softmax': 2.035430497926427e-06}]
[{'word': 'harder', 'softmax': 0.9999991655349731}, {'word': 'easier', 'softmax': 4.4866470716442564e-07}]
[{'word': 'easier', 'softmax': 0.9999998211860657}, {'word': 'harder', 'softmax': 1.0428972130327452e-09}]
[{'word': 'easier', 'softmax': 0.9999998807907104}, {'word': 'harder', 'softmax': 1.4494723199476311e-09}]
[{'word': 'easier', 'softmax': 0.9999996423721313}, {'word': 'harder', 'softmax': 3.6788623258843245e-09}]
[{'word': 'harder', 'softmax': 0.9999995231628418}, {'word': 'easier', 'softmax': 5.264207061372872e-07}]
[{'word': 'harder', 'softmax': 0.9999995231628418}, {'word': 'easier', 'softmax': 4.747005846184038e-07}]
[{'word': 'harder', 'softmax': 0.9999993443489075}, {'word': 'easier', 'softmax': 2.5866575015243143e-07}]
[{'word': 'easier', 'softmax': 0.9999999403953552}, {'word': 'harder', 'softmax': 2.218180306101658e-09}]
[{'word': 'easier', 'softmax': 1.0}, {'word': 'harder', 'softmax': 2.431227885679732e-09}]
[{'word': 'harder', 'softmax': 0.9999998211860657}, {'word': 'easier', 'softmax': 1.1552951661997213e-07}]
[{'word': 'easier', 'softmax': 0.9999987483024597}, {'word': 'harder', 'softmax': 3.237087469187827e-07}]
[{'word': 'easier', 'softmax': 0.9999989867210388}, {'word': 'harder', 'softmax': 4.861261686528451e-07}]
[{'word': 'more', 'softmax': 0.9999997615814209}, {'word': 'less', 'softmax': 2.6266511099493073e-07}]
[{'word': 'less', 'softmax': 0.9999926686286926}, {'word': 'more', 'softmax': 7.381259820249397e-06}]
[{'word': 'less', 'softmax': 0.9999954104423523}, {'word': 'more', 'softmax': 4.64390996057773e-06}]
[{'word': 'harder', 'softmax': 0.9999997019767761}, {'word': 'easier', 'softmax': 3.2567842822572857e-07}]
[{'word': 'easier', 'softmax': 0.9999996423721313}, {'word': 'harder', 'softmax': 3.0982465659690206e-07}]
[{'word': 'easier', 'softmax': 0.9999994039535522}, {'word': 'harder', 'softmax': 5.371002771425992e-07}]
[{'word': 'easier', 'softmax': 0.9999996423721313}, {'word': 'harder', 'softmax': 1.7434961918638692e-08}]
[{'word': 'harder', 'softmax': 0.9999995231628418}, {'word': 'easier', 'softmax': 4.0371926957050164e-07}]
[{'word': 'harder', 'softmax': 0.9999993443489075}, {'word': 'easier', 'softmax': 5.428844360721996e-07}]
[{'word': 'less', 'softmax': 0.9973252415657043}, {'word': 'more', 'softmax': 0.0026747353840619326}]
[{'word': 'more', 'softmax': 0.9999900460243225}, {'word': 'less', 'softmax': 9.961040632333606e-06}]
[{'word': 'more', 'softmax': 0.9999929666519165}, {'word': 'less', 'softmax': 7.009744876995683e-06}]
[{'word': 'easier', 'softmax': 1.0}, {'word': 'harder', 'softmax': 8.841815279936327e-09}]
[{'word': 'harder', 'softmax': 0.9999987483024597}, {'word': 'easier', 'softmax': 1.2009771808152436e-06}]
[{'word': 'harder', 'softmax': 0.9999984502792358}, {'word': 'easier', 'softmax': 1.5436561398018966e-06}]
[{'word': 'harder', 'softmax': 0.9999983906745911}, {'word': 'easier', 'softmax': 8.620004905424139e-07}]
[{'word': 'easier', 'softmax': 0.9999898672103882}, {'word': 'harder', 'softmax': 3.0346325274877017e-06}]
[{'word': 'easier', 'softmax': 0.999995768070221}, {'word': 'harder', 'softmax': 4.520786660577869e-07}]
[{'word': 'easier', 'softmax': 0.9999996423721313}, {'word': 'harder', 'softmax': 2.3955895045446596e-09}]
[{'word': 'harder', 'softmax': 0.999996542930603}, {'word': 'easier', 'softmax': 3.234514224459417e-06}]
[{'word': 'harder', 'softmax': 0.999995231628418}, {'word': 'easier', 'softmax': 4.353106760390801e-06}]
[{'word': 'easier', 'softmax': 0.9999999403953552}, {'word': 'harder', 'softmax': 2.601311610561652e-09}]
[{'word': 'harder', 'softmax': 0.9999951720237732}, {'word': 'easier', 'softmax': 4.841684130951762e-06}]
[{'word': 'harder', 'softmax': 0.9999933242797852}, {'word': 'easier', 'softmax': 6.676638804492541e-06}]
[{'word': 'less', 'softmax': 0.9999537467956543}, {'word': 'more', 'softmax': 4.619408355210908e-05}]
[{'word': 'more', 'softmax': 0.9999678134918213}, {'word': 'less', 'softmax': 3.17884077958297e-05}]
[{'word': 'more', 'softmax': 0.9999823570251465}, {'word': 'less', 'softmax': 1.73821572388988e-05}]
[{'word': 'more', 'softmax': 0.9999977946281433}, {'word': 'less', 'softmax': 2.2209562757780077e-06}]
[{'word': 'less', 'softmax': 0.9999879002571106}, {'word': 'more', 'softmax': 1.2098947081540246e-05}]
[{'word': 'less', 'softmax': 0.9999932050704956}, {'word': 'more', 'softmax': 6.822700470365817e-06}]
[{'word': 'harder', 'softmax': 0.9999985098838806}, {'word': 'easier', 'softmax': 1.3647060086441343e-06}]
[{'word': 'easier', 'softmax': 1.0}, {'word': 'harder', 'softmax': 1.475683464313704e-09}]
[{'word': 'easier', 'softmax': 1.0}, {'word': 'harder', 'softmax': 1.2041283525832114e-09}]
[{'word': 'more', 'softmax': 0.9995018243789673}, {'word': 'less', 'softmax': 0.0004942509112879634}]
[{'word': 'less', 'softmax': 0.9999973773956299}, {'word': 'more', 'softmax': 2.6432917366037145e-06}]
[{'word': 'less', 'softmax': 0.9999880790710449}, {'word': 'more', 'softmax': 1.1920598808501381e-05}]
[{'word': 'less', 'softmax': 0.9997455477714539}, {'word': 'more', 'softmax': 0.0002525975287426263}]
[{'word': 'more', 'softmax': 0.9999998211860657}, {'word': 'less', 'softmax': 1.263298941012181e-07}]
[{'word': 'more', 'softmax': 0.9999997615814209}, {'word': 'less', 'softmax': 2.0769962816302723e-07}]
[{'word': 'worse', 'softmax': 0.9992882609367371}, {'word': 'better', 'softmax': 0.0007111947052180767}]
[{'word': 'better', 'softmax': 0.9999471306800842}, {'word': 'worse', 'softmax': 5.168723509996198e-05}]
[{'word': 'better', 'softmax': 0.9999799728393555}, {'word': 'worse', 'softmax': 1.9355898984940723e-05}]
[{'word': 'better', 'softmax': 0.9999799728393555}, {'word': 'worse', 'softmax': 1.8722059394349344e-05}]
[{'word': 'worse', 'softmax': 0.9999901056289673}, {'word': 'better', 'softmax': 9.573996067047119e-06}]
[{'word': 'worse', 'softmax': 0.999994158744812}, {'word': 'better', 'softmax': 5.587106898019556e-06}]
[{'word': 'better', 'softmax': 0.9999982714653015}, {'word': 'worse', 'softmax': 1.510775973656564e-06}]
[{'word': 'worse', 'softmax': 0.999996542930603}, {'word': 'better', 'softmax': 2.724940031839651e-06}]
[{'word': 'worse', 'softmax': 0.9999954104423523}, {'word': 'better', 'softmax': 3.3351236652379157e-06}]
[{'word': 'less', 'softmax': 0.9999946355819702}, {'word': 'more', 'softmax': 5.384068117564311e-06}]
[{'word': 'more', 'softmax': 1.0}, {'word': 'less', 'softmax': 3.511764035124543e-08}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 5.3480434303310176e-08}]
[{'word': 'better', 'softmax': 0.9999994039535522}, {'word': 'worse', 'softmax': 4.729922977730894e-07}]
[{'word': 'worse', 'softmax': 0.9999964237213135}, {'word': 'better', 'softmax': 5.592404477283708e-07}]
[{'word': 'worse', 'softmax': 0.9999979138374329}, {'word': 'better', 'softmax': 5.100853854855814e-07}]
[{'word': 'worse', 'softmax': 0.9999985694885254}, {'word': 'better', 'softmax': 1.5325829494372556e-08}]
[{'word': 'better', 'softmax': 0.9999990463256836}, {'word': 'worse', 'softmax': 6.850773388578091e-07}]
[{'word': 'better', 'softmax': 0.9999982714653015}, {'word': 'worse', 'softmax': 1.293927084589086e-06}]
[{'word': 'more', 'softmax': 1.0}, {'word': 'less', 'softmax': 2.272612853460032e-08}]
[{'word': 'less', 'softmax': 0.9999967813491821}, {'word': 'more', 'softmax': 3.230606125725899e-06}]
[{'word': 'less', 'softmax': 0.9999970197677612}, {'word': 'more', 'softmax': 2.967004093079595e-06}]
[{'word': 'worse', 'softmax': 0.9999896287918091}, {'word': 'better', 'softmax': 1.1751222217526447e-08}]
[{'word': 'better', 'softmax': 0.9999991655349731}, {'word': 'worse', 'softmax': 1.0098591474161367e-07}]
[{'word': 'better', 'softmax': 0.9999991059303284}, {'word': 'worse', 'softmax': 2.6347981929575326e-07}]
[{'word': 'more', 'softmax': 0.9999993443489075}, {'word': 'less', 'softmax': 6.070214340070379e-07}]
[{'word': 'less', 'softmax': 0.9999976754188538}, {'word': 'more', 'softmax': 2.3675615921092685e-06}]
[{'word': 'less', 'softmax': 0.9999979734420776}, {'word': 'more', 'softmax': 2.0492670955718495e-06}]
[{'word': 'less', 'softmax': 0.9999949932098389}, {'word': 'more', 'softmax': 5.041530130256433e-06}]
[{'word': 'more', 'softmax': 0.9999994039535522}, {'word': 'less', 'softmax': 5.98317569711071e-07}]
[{'word': 'more', 'softmax': 0.9999992847442627}, {'word': 'less', 'softmax': 7.085249080773792e-07}]
[{'word': 'less', 'softmax': 0.9999990463256836}, {'word': 'more', 'softmax': 7.577360179311654e-07}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 1.0100794156642223e-07}]
[{'word': 'more', 'softmax': 1.0}, {'word': 'less', 'softmax': 4.133388742388888e-08}]
[{'word': 'easier', 'softmax': 0.9999995827674866}, {'word': 'harder', 'softmax': 1.0704430231101014e-08}]
[{'word': 'harder', 'softmax': 0.9999995827674866}, {'word': 'easier', 'softmax': 3.450915926350717e-07}]
[{'word': 'harder', 'softmax': 0.9999996423721313}, {'word': 'easier', 'softmax': 2.560632310633082e-07}]
[{'word': 'less', 'softmax': 0.9999993443489075}, {'word': 'more', 'softmax': 4.4413346245164576e-07}]
[{'word': 'more', 'softmax': 0.9999998211860657}, {'word': 'less', 'softmax': 1.1993525106390734e-07}]
[{'word': 'more', 'softmax': 0.9999998211860657}, {'word': 'less', 'softmax': 1.506972893139391e-07}]
[{'word': 'more', 'softmax': 1.0}, {'word': 'less', 'softmax': 1.7696832443903077e-08}]
[{'word': 'less', 'softmax': 0.9999988079071045}, {'word': 'more', 'softmax': 1.1828088872789522e-06}]
[{'word': 'less', 'softmax': 0.9999991059303284}, {'word': 'more', 'softmax': 9.210075972987397e-07}]
[{'word': 'harder', 'softmax': 0.9999996423721313}, {'word': 'easier', 'softmax': 1.2327454612659494e-07}]
[{'word': 'easier', 'softmax': 1.0}, {'word': 'harder', 'softmax': 5.0148285524187486e-09}]
[{'word': 'easier', 'softmax': 0.9999999403953552}, {'word': 'harder', 'softmax': 6.310697742151206e-09}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 6.914891770293252e-08}]
[{'word': 'less', 'softmax': 0.9999991655349731}, {'word': 'more', 'softmax': 8.336336918546294e-07}]
[{'word': 'less', 'softmax': 0.9999991655349731}, {'word': 'more', 'softmax': 8.499816317453224e-07}]
[{'word': 'worse', 'softmax': 0.9999996423721313}, {'word': 'better', 'softmax': 3.757352473598985e-08}]
[{'word': 'better', 'softmax': 0.9999995827674866}, {'word': 'worse', 'softmax': 2.5773798029149475e-07}]
[{'word': 'better', 'softmax': 0.9999997615814209}, {'word': 'worse', 'softmax': 2.1984197928759386e-07}]
[{'word': 'better', 'softmax': 0.9999999403953552}, {'word': 'worse', 'softmax': 1.3013977451237224e-08}]
[{'word': 'worse', 'softmax': 0.9999998211860657}, {'word': 'better', 'softmax': 1.2361974199848191e-07}]
[{'word': 'worse', 'softmax': 0.9999998807907104}, {'word': 'better', 'softmax': 7.808921509422362e-08}]
[{'word': 'better', 'softmax': 0.9999999403953552}, {'word': 'worse', 'softmax': 5.7604427894375476e-08}]
[{'word': 'worse', 'softmax': 0.9999999403953552}, {'word': 'better', 'softmax': 7.595616358102575e-10}]
[{'word': 'worse', 'softmax': 0.9999998807907104}, {'word': 'better', 'softmax': 9.163494407715689e-10}]
[{'word': 'harder', 'softmax': 0.9999979138374329}, {'word': 'easier', 'softmax': 1.9475633052934427e-06}]
[{'word': 'easier', 'softmax': 0.9999994039535522}, {'word': 'harder', 'softmax': 5.403679210758128e-07}]
[{'word': 'easier', 'softmax': 0.9999984502792358}, {'word': 'harder', 'softmax': 1.4269896837504348e-06}]
[{'word': 'easier', 'softmax': 1.0}, {'word': 'harder', 'softmax': 6.723240630890359e-09}]
[{'word': 'harder', 'softmax': 0.9999998807907104}, {'word': 'easier', 'softmax': 1.2796979831364297e-07}]
[{'word': 'harder', 'softmax': 0.9999998211860657}, {'word': 'easier', 'softmax': 2.314945106718369e-07}]
[{'word': 'worse', 'softmax': 0.9999998211860657}, {'word': 'better', 'softmax': 1.1858443116352646e-09}]
[{'word': 'better', 'softmax': 0.9999999403953552}, {'word': 'worse', 'softmax': 1.58926525273273e-08}]
[{'word': 'better', 'softmax': 1.0}, {'word': 'worse', 'softmax': 2.1711827002945938e-08}]
[{'word': 'easier', 'softmax': 0.9999998211860657}, {'word': 'harder', 'softmax': 1.02865456597101e-07}]
[{'word': 'harder', 'softmax': 0.9999957084655762}, {'word': 'easier', 'softmax': 4.211266968923155e-06}]
[{'word': 'harder', 'softmax': 0.9999966621398926}, {'word': 'easier', 'softmax': 3.206553628842812e-06}]
[{'word': 'harder', 'softmax': 0.9999998807907104}, {'word': 'easier', 'softmax': 1.670715299439962e-08}]
[{'word': 'easier', 'softmax': 1.0}, {'word': 'harder', 'softmax': 5.9619158498946945e-09}]
[{'word': 'easier', 'softmax': 1.0}, {'word': 'harder', 'softmax': 4.684884924444077e-09}]
[{'word': 'more', 'softmax': 0.9999991655349731}, {'word': 'less', 'softmax': 8.052070370467845e-07}]
[{'word': 'less', 'softmax': 0.9999912977218628}, {'word': 'more', 'softmax': 8.751151653996203e-06}]
[{'word': 'less', 'softmax': 0.9999890923500061}, {'word': 'more', 'softmax': 1.0901185305556282e-05}]
[{'word': 'less', 'softmax': 0.9999886751174927}, {'word': 'more', 'softmax': 1.1266374713159166e-05}]
[{'word': 'more', 'softmax': 0.9999996423721313}, {'word': 'less', 'softmax': 2.9669311629731965e-07}]
[{'word': 'more', 'softmax': 0.9999996423721313}, {'word': 'less', 'softmax': 3.4150733085880347e-07}]
[{'word': 'less', 'softmax': 0.9999988079071045}, {'word': 'more', 'softmax': 1.173653458863555e-06}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 4.104368400703606e-08}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 4.906329920117969e-08}]
[{'word': 'easier', 'softmax': 0.9999882578849792}, {'word': 'harder', 'softmax': 1.1028287190129049e-05}]
[{'word': 'harder', 'softmax': 0.9961817860603333}, {'word': 'easier', 'softmax': 0.0038175550289452076}]
[{'word': 'harder', 'softmax': 0.9976620674133301}, {'word': 'easier', 'softmax': 0.0023373328149318695}]
[{'word': 'less', 'softmax': 0.9999995827674866}, {'word': 'more', 'softmax': 2.685055164874939e-07}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 3.212180033074219e-08}]
[{'word': 'more', 'softmax': 1.0}, {'word': 'less', 'softmax': 2.5570590977963548e-08}]
[{'word': 'more', 'softmax': 1.0}, {'word': 'less', 'softmax': 2.704205037673546e-08}]
[{'word': 'less', 'softmax': 0.999999463558197}, {'word': 'more', 'softmax': 5.288439979267423e-07}]
[{'word': 'less', 'softmax': 0.9999995231628418}, {'word': 'more', 'softmax': 4.683564611696056e-07}]
[{'word': 'harder', 'softmax': 0.9999368190765381}, {'word': 'easier', 'softmax': 6.287388532655314e-05}]
[{'word': 'easier', 'softmax': 0.9999306201934814}, {'word': 'harder', 'softmax': 6.749614112777635e-05}]
[{'word': 'easier', 'softmax': 0.999939501285553}, {'word': 'harder', 'softmax': 5.8239347708877176e-05}]
[{'word': 'more', 'softmax': 1.0}, {'word': 'less', 'softmax': 1.1030335755890519e-08}]
[{'word': 'less', 'softmax': 0.9999995827674866}, {'word': 'more', 'softmax': 4.113459795007657e-07}]
[{'word': 'less', 'softmax': 0.9999997019767761}, {'word': 'more', 'softmax': 3.172784488469915e-07}]
[{'word': 'harder', 'softmax': 0.999999463558197}, {'word': 'easier', 'softmax': 4.1881145307343104e-07}]
[{'word': 'easier', 'softmax': 0.9999988675117493}, {'word': 'harder', 'softmax': 1.0793824003485497e-06}]
[{'word': 'easier', 'softmax': 0.9999994039535522}, {'word': 'harder', 'softmax': 5.505655735760229e-07}]
[{'word': 'easier', 'softmax': 0.9999967813491821}, {'word': 'harder', 'softmax': 3.1575998491462087e-06}]
[{'word': 'harder', 'softmax': 0.9999992251396179}, {'word': 'easier', 'softmax': 2.866348722818657e-07}]
[{'word': 'harder', 'softmax': 0.9999982714653015}, {'word': 'easier', 'softmax': 1.4882616596878506e-06}]
[{'word': 'easier', 'softmax': 0.9999994039535522}, {'word': 'harder', 'softmax': 3.60578326308314e-07}]
[{'word': 'harder', 'softmax': 0.9999978542327881}, {'word': 'easier', 'softmax': 2.1262560494506033e-06}]
[{'word': 'harder', 'softmax': 0.9999989867210388}, {'word': 'easier', 'softmax': 9.915781902236631e-07}]
[{'word': 'harder', 'softmax': 0.9999969005584717}, {'word': 'easier', 'softmax': 1.4117506452748785e-07}]
[{'word': 'easier', 'softmax': 0.9999983906745911}, {'word': 'harder', 'softmax': 1.5026431583464728e-06}]
[{'word': 'easier', 'softmax': 0.9999985694885254}, {'word': 'harder', 'softmax': 1.220136255142279e-06}]
[{'word': 'better', 'softmax': 0.9999961853027344}, {'word': 'worse', 'softmax': 4.430049216352927e-08}]
[{'word': 'worse', 'softmax': 0.9999971985816956}, {'word': 'better', 'softmax': 2.404301824299182e-07}]
[{'word': 'worse', 'softmax': 0.9999942183494568}, {'word': 'better', 'softmax': 7.880007046878745e-08}]
[{'word': 'harder', 'softmax': 0.999995231628418}, {'word': 'easier', 'softmax': 4.765748599311337e-06}]
[{'word': 'easier', 'softmax': 0.9999997019767761}, {'word': 'harder', 'softmax': 2.405179486686393e-07}]
[{'word': 'easier', 'softmax': 0.9999996423721313}, {'word': 'harder', 'softmax': 3.0320111932269356e-07}]
[{'word': 'easier', 'softmax': 0.9999810457229614}, {'word': 'harder', 'softmax': 7.484323305106955e-06}]
[{'word': 'harder', 'softmax': 0.9999572038650513}, {'word': 'easier', 'softmax': 2.428466245874006e-07}]
[{'word': 'harder', 'softmax': 0.9999435544013977}, {'word': 'easier', 'softmax': 2.322900201079392e-07}]
[{'word': 'worse', 'softmax': 0.9999978542327881}, {'word': 'better', 'softmax': 2.299299195485105e-09}]
[{'word': 'better', 'softmax': 0.9999958276748657}, {'word': 'worse', 'softmax': 1.836421802181576e-06}]
[{'word': 'better', 'softmax': 0.9999980926513672}, {'word': 'worse', 'softmax': 6.623016588491737e-07}]
[{'word': 'more', 'softmax': 0.9999997615814209}, {'word': 'less', 'softmax': 1.9734643785795924e-07}]
[{'word': 'less', 'softmax': 0.9999443292617798}, {'word': 'more', 'softmax': 5.564477032748982e-05}]
[{'word': 'less', 'softmax': 0.9999375939369202}, {'word': 'more', 'softmax': 6.243178359000012e-05}]
[{'word': 'less', 'softmax': 0.9999520778656006}, {'word': 'more', 'softmax': 4.7925444960128516e-05}]
[{'word': 'more', 'softmax': 0.9999995231628418}, {'word': 'less', 'softmax': 4.933883133162453e-07}]
[{'word': 'more', 'softmax': 0.9999992847442627}, {'word': 'less', 'softmax': 7.286687946361781e-07}]
[{'word': 'less', 'softmax': 0.999983549118042}, {'word': 'more', 'softmax': 1.6422873159172013e-05}]
[{'word': 'more', 'softmax': 0.999999463558197}, {'word': 'less', 'softmax': 4.993337370251538e-07}]
[{'word': 'more', 'softmax': 0.999999463558197}, {'word': 'less', 'softmax': 5.313555107022694e-07}]
[{'word': 'better', 'softmax': 1.0}, {'word': 'worse', 'softmax': 2.1663760563228607e-08}]
[{'word': 'worse', 'softmax': 0.9999999403953552}, {'word': 'better', 'softmax': 1.3865777415134062e-09}]
[{'word': 'worse', 'softmax': 0.9999999403953552}, {'word': 'better', 'softmax': 1.028861551510829e-09}]
[{'word': 'worse', 'softmax': 0.9999999403953552}, {'word': 'better', 'softmax': 1.3007674048992612e-08}]
[{'word': 'better', 'softmax': 1.0}, {'word': 'worse', 'softmax': 1.9254040140026518e-08}]
[{'word': 'better', 'softmax': 1.0}, {'word': 'worse', 'softmax': 1.220099488108417e-08}]
[{'word': 'more', 'softmax': 0.9999998211860657}, {'word': 'less', 'softmax': 1.317426949754008e-07}]
[{'word': 'less', 'softmax': 0.9999942779541016}, {'word': 'more', 'softmax': 5.690807938663056e-06}]
[{'word': 'less', 'softmax': 0.9999887943267822}, {'word': 'more', 'softmax': 1.1184841241629329e-05}]
[{'word': 'worse', 'softmax': 0.9999998211860657}, {'word': 'better', 'softmax': 1.2530274595690116e-08}]
[{'word': 'better', 'softmax': 1.0}, {'word': 'worse', 'softmax': 2.1599561250695842e-08}]
[{'word': 'better', 'softmax': 1.0}, {'word': 'worse', 'softmax': 2.2645043173952217e-08}]
[{'word': 'better', 'softmax': 1.0}, {'word': 'worse', 'softmax': 1.6442676553651836e-08}]
[{'word': 'worse', 'softmax': 0.9999999403953552}, {'word': 'better', 'softmax': 2.5878717835325915e-08}]
[{'word': 'worse', 'softmax': 0.9999998807907104}, {'word': 'better', 'softmax': 4.2413965672949416e-08}]
[{'word': 'less', 'softmax': 0.9999983310699463}, {'word': 'more', 'softmax': 1.701315341051668e-06}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 4.6958724908563454e-08}]
[{'word': 'more', 'softmax': 1.0}, {'word': 'less', 'softmax': 4.982149448551354e-08}]
[{'word': 'more', 'softmax': 0.9999998211860657}, {'word': 'less', 'softmax': 5.004606151715052e-08}]
