[{'word': 'easier', 'softmax': 0.9999998807907104}, {'word': 'harder', 'softmax': 5.0627662062652234e-09}]
[{'word': 'more', 'softmax': 0.9999996423721313}, {'word': 'less', 'softmax': 1.488410532601847e-07}]
[{'word': 'less', 'softmax': 0.6935079097747803}, {'word': 'more', 'softmax': 0.30649101734161377}]
[{'word': 'less', 'softmax': 0.640385091304779}, {'word': 'more', 'softmax': 0.35961422324180603}]
[{'word': 'worse', 'softmax': 0.9999991655349731}, {'word': 'better', 'softmax': 1.7826889964212e-10}]
[{'word': 'better', 'softmax': 0.999997079372406}, {'word': 'worse', 'softmax': 5.211042264363641e-09}]
[{'word': 'better', 'softmax': 0.9999977946281433}, {'word': 'worse', 'softmax': 5.09577224860891e-09}]
[{'word': 'easier', 'softmax': 0.9999998807907104}, {'word': 'harder', 'softmax': 1.4517536328639835e-07}]
[{'word': 'harder', 'softmax': 0.9999999403953552}, {'word': 'easier', 'softmax': 2.611650617989625e-10}]
[{'word': 'harder', 'softmax': 1.0}, {'word': 'easier', 'softmax': 2.43139369748846e-10}]
[{'word': 'less', 'softmax': 0.9997130036354065}, {'word': 'more', 'softmax': 0.0002866155991796404}]
[{'word': 'more', 'softmax': 0.9999998211860657}, {'word': 'less', 'softmax': 5.3049873827148986e-08}]
[{'word': 'more', 'softmax': 0.9999998211860657}, {'word': 'less', 'softmax': 6.711378119916844e-08}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 1.353884226951152e-09}]
[{'word': 'less', 'softmax': 0.999998927116394}, {'word': 'more', 'softmax': 1.0933313205896411e-06}]
[{'word': 'less', 'softmax': 0.9999988675117493}, {'word': 'more', 'softmax': 1.1213401194254402e-06}]
[{'word': 'less', 'softmax': 0.9999997019767761}, {'word': 'more', 'softmax': 2.402620964403468e-07}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 2.9334932261093627e-09}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 2.3844672902839648e-09}]
[{'word': 'less', 'softmax': 0.9999881982803345}, {'word': 'more', 'softmax': 1.1807727787527256e-05}]
[{'word': 'more', 'softmax': 0.9999986290931702}, {'word': 'less', 'softmax': 9.949272907761042e-07}]
[{'word': 'more', 'softmax': 0.9999988079071045}, {'word': 'less', 'softmax': 7.910346653261513e-07}]
[{'word': 'easier', 'softmax': 0.999793291091919}, {'word': 'harder', 'softmax': 0.00020536777446977794}]
[{'word': 'harder', 'softmax': 0.9999988079071045}, {'word': 'easier', 'softmax': 2.2446698721978464e-07}]
[{'word': 'harder', 'softmax': 0.9999986886978149}, {'word': 'easier', 'softmax': 2.982190210332192e-07}]
[{'word': 'less', 'softmax': 0.9999983906745911}, {'word': 'more', 'softmax': 1.6202266124309972e-06}]
[{'word': 'more', 'softmax': 0.9999871850013733}, {'word': 'less', 'softmax': 7.913607987575233e-06}]
[{'word': 'more', 'softmax': 0.9999871253967285}, {'word': 'less', 'softmax': 7.803649168636184e-06}]
[{'word': 'more', 'softmax': 0.9999995827674866}, {'word': 'less', 'softmax': 1.488030108021121e-07}]
[{'word': 'less', 'softmax': 0.9999959468841553}, {'word': 'more', 'softmax': 4.0220547816716135e-06}]
[{'word': 'less', 'softmax': 0.9999971389770508}, {'word': 'more', 'softmax': 2.8271315386518836e-06}]
[{'word': 'easier', 'softmax': 0.9997829794883728}, {'word': 'harder', 'softmax': 0.00021573921549133956}]
[{'word': 'harder', 'softmax': 0.9999986290931702}, {'word': 'easier', 'softmax': 2.829928860137443e-07}]
[{'word': 'harder', 'softmax': 0.9999987483024597}, {'word': 'easier', 'softmax': 1.6574217909237632e-07}]
[{'word': 'more', 'softmax': 0.9999903440475464}, {'word': 'less', 'softmax': 6.453180958487792e-06}]
[{'word': 'less', 'softmax': 0.9999988675117493}, {'word': 'more', 'softmax': 1.1190027180418838e-06}]
[{'word': 'less', 'softmax': 0.9999991655349731}, {'word': 'more', 'softmax': 8.497872272528184e-07}]
[{'word': 'harder', 'softmax': 0.9999994039535522}, {'word': 'easier', 'softmax': 4.783368839911262e-11}]
[{'word': 'easier', 'softmax': 0.9999997019767761}, {'word': 'harder', 'softmax': 1.1308369796125817e-09}]
[{'word': 'easier', 'softmax': 0.9999997019767761}, {'word': 'harder', 'softmax': 1.4055199226703508e-09}]
[{'word': 'easier', 'softmax': 0.9999997615814209}, {'word': 'harder', 'softmax': 2.658542275213449e-10}]
[{'word': 'harder', 'softmax': 0.9999996423721313}, {'word': 'easier', 'softmax': 9.912515946952638e-11}]
[{'word': 'harder', 'softmax': 0.9999997019767761}, {'word': 'easier', 'softmax': 1.3170278756469145e-10}]
[{'word': 'easier', 'softmax': 0.9999998807907104}, {'word': 'harder', 'softmax': 4.40608038942969e-09}]
[{'word': 'harder', 'softmax': 0.9999997019767761}, {'word': 'easier', 'softmax': 2.8533744811376494e-10}]
[{'word': 'harder', 'softmax': 0.9999996423721313}, {'word': 'easier', 'softmax': 2.4265930931299806e-10}]
[{'word': 'harder', 'softmax': 0.9999996423721313}, {'word': 'easier', 'softmax': 2.891427201834329e-11}]
[{'word': 'easier', 'softmax': 0.9999992847442627}, {'word': 'harder', 'softmax': 2.154341371962687e-09}]
[{'word': 'easier', 'softmax': 0.9999991059303284}, {'word': 'harder', 'softmax': 2.485654571060536e-09}]
[{'word': 'easier', 'softmax': 0.9999993443489075}, {'word': 'harder', 'softmax': 3.3784379738222015e-09}]
[{'word': 'harder', 'softmax': 0.9999989867210388}, {'word': 'easier', 'softmax': 6.645992089993058e-10}]
[{'word': 'harder', 'softmax': 0.999998927116394}, {'word': 'easier', 'softmax': 4.734769798453442e-10}]
[{'word': 'harder', 'softmax': 0.9999989867210388}, {'word': 'easier', 'softmax': 2.484894789933634e-10}]
[{'word': 'easier', 'softmax': 0.999999463558197}, {'word': 'harder', 'softmax': 1.7779975269860415e-09}]
[{'word': 'easier', 'softmax': 0.9999995827674866}, {'word': 'harder', 'softmax': 1.0689449325695932e-09}]
[{'word': 'easier', 'softmax': 0.9999995827674866}, {'word': 'harder', 'softmax': 2.6521906892895686e-10}]
[{'word': 'harder', 'softmax': 0.9999998807907104}, {'word': 'easier', 'softmax': 2.7395962234888493e-11}]
[{'word': 'harder', 'softmax': 0.9999998211860657}, {'word': 'easier', 'softmax': 2.1263924648851074e-11}]
[{'word': 'harder', 'softmax': 0.9999979734420776}, {'word': 'easier', 'softmax': 2.6534510699782743e-10}]
[{'word': 'easier', 'softmax': 0.9999989867210388}, {'word': 'harder', 'softmax': 6.765164539679347e-10}]
[{'word': 'easier', 'softmax': 0.9999992847442627}, {'word': 'harder', 'softmax': 8.248418059686458e-10}]
[{'word': 'easier', 'softmax': 0.9999997615814209}, {'word': 'harder', 'softmax': 8.097930104256079e-10}]
[{'word': 'harder', 'softmax': 0.9999940395355225}, {'word': 'easier', 'softmax': 1.2566767626509545e-09}]
[{'word': 'harder', 'softmax': 0.9999935626983643}, {'word': 'easier', 'softmax': 1.1798446664101903e-09}]
[{'word': 'harder', 'softmax': 0.9999959468841553}, {'word': 'easier', 'softmax': 4.827707678067839e-10}]
[{'word': 'easier', 'softmax': 0.9999995231628418}, {'word': 'harder', 'softmax': 7.124729139995623e-10}]
[{'word': 'easier', 'softmax': 0.9999992847442627}, {'word': 'harder', 'softmax': 8.946096641260226e-10}]
[{'word': 'harder', 'softmax': 0.9999997615814209}, {'word': 'easier', 'softmax': 1.7191451595621743e-09}]
[{'word': 'easier', 'softmax': 0.9999999403953552}, {'word': 'harder', 'softmax': 2.2092775525672792e-11}]
[{'word': 'easier', 'softmax': 0.9999998807907104}, {'word': 'harder', 'softmax': 1.935290296073422e-11}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 3.271938098237115e-08}]
[{'word': 'less', 'softmax': 0.999999463558197}, {'word': 'more', 'softmax': 3.024686634489626e-07}]
[{'word': 'less', 'softmax': 0.999999463558197}, {'word': 'more', 'softmax': 2.934837937118573e-07}]
[{'word': 'harder', 'softmax': 0.9999998807907104}, {'word': 'easier', 'softmax': 1.2963771722773743e-10}]
[{'word': 'easier', 'softmax': 0.9999998211860657}, {'word': 'harder', 'softmax': 7.559566167492093e-11}]
[{'word': 'easier', 'softmax': 0.9999998807907104}, {'word': 'harder', 'softmax': 5.5133179271971144e-11}]
[{'word': 'easier', 'softmax': 0.9999999403953552}, {'word': 'harder', 'softmax': 5.729686863853445e-11}]
[{'word': 'harder', 'softmax': 0.9999995231628418}, {'word': 'easier', 'softmax': 4.873046965947481e-10}]
[{'word': 'harder', 'softmax': 0.9999996423721313}, {'word': 'easier', 'softmax': 1.6178475226169553e-10}]
[{'word': 'less', 'softmax': 0.9999990463256836}, {'word': 'more', 'softmax': 8.304592569174929e-08}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 3.528979775069274e-08}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 3.677461890561062e-08}]
[{'word': 'easier', 'softmax': 1.0}, {'word': 'harder', 'softmax': 3.5506242390681564e-09}]
[{'word': 'harder', 'softmax': 0.9999998807907104}, {'word': 'easier', 'softmax': 1.8286241965093097e-10}]
[{'word': 'harder', 'softmax': 0.9999999403953552}, {'word': 'easier', 'softmax': 1.2843567875897577e-10}]
[{'word': 'harder', 'softmax': 0.9999997615814209}, {'word': 'easier', 'softmax': 3.5126554442932445e-11}]
[{'word': 'easier', 'softmax': 0.9999999403953552}, {'word': 'harder', 'softmax': 4.455857072205305e-10}]
[{'word': 'easier', 'softmax': 0.9999998807907104}, {'word': 'harder', 'softmax': 6.636092786393988e-10}]
[{'word': 'easier', 'softmax': 0.9999998807907104}, {'word': 'harder', 'softmax': 2.056441239517426e-09}]
[{'word': 'harder', 'softmax': 0.9999999403953552}, {'word': 'easier', 'softmax': 3.299245321386479e-10}]
[{'word': 'harder', 'softmax': 0.9999998807907104}, {'word': 'easier', 'softmax': 3.978192220088772e-10}]
[{'word': 'easier', 'softmax': 0.9999998807907104}, {'word': 'harder', 'softmax': 1.5828700128395212e-08}]
[{'word': 'harder', 'softmax': 0.9999995827674866}, {'word': 'easier', 'softmax': 1.4260578828917403e-10}]
[{'word': 'harder', 'softmax': 0.9999995231628418}, {'word': 'easier', 'softmax': 1.4177535534454222e-10}]
[{'word': 'less', 'softmax': 0.9999988675117493}, {'word': 'more', 'softmax': 8.500787203047366e-07}]
[{'word': 'more', 'softmax': 0.999998927116394}, {'word': 'less', 'softmax': 7.227267118103953e-10}]
[{'word': 'more', 'softmax': 0.9999985098838806}, {'word': 'less', 'softmax': 5.510548684029004e-10}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 4.729232561118124e-10}]
[{'word': 'less', 'softmax': 0.9999985098838806}, {'word': 'more', 'softmax': 6.674480346191558e-07}]
[{'word': 'less', 'softmax': 0.9999974966049194}, {'word': 'more', 'softmax': 8.227926855397527e-07}]
[{'word': 'harder', 'softmax': 0.9999983310699463}, {'word': 'easier', 'softmax': 7.085663722428137e-10}]
[{'word': 'easier', 'softmax': 0.9999997615814209}, {'word': 'harder', 'softmax': 1.007715777490148e-08}]
[{'word': 'easier', 'softmax': 0.9999997615814209}, {'word': 'harder', 'softmax': 6.272391939177169e-09}]
[{'word': 'more', 'softmax': 0.9999986886978149}, {'word': 'less', 'softmax': 1.8225406961391855e-08}]
[{'word': 'less', 'softmax': 0.9999992847442627}, {'word': 'more', 'softmax': 6.896713671267207e-07}]
[{'word': 'less', 'softmax': 0.9999977946281433}, {'word': 'more', 'softmax': 2.1821572318003746e-06}]
[{'word': 'less', 'softmax': 0.9999980926513672}, {'word': 'more', 'softmax': 1.2834901781388908e-06}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 9.439601322824842e-10}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 1.4816569082753972e-09}]
[{'word': 'worse', 'softmax': 0.9999993443489075}, {'word': 'better', 'softmax': 3.6412199921898036e-09}]
[{'word': 'better', 'softmax': 1.0}, {'word': 'worse', 'softmax': 2.7080215847519185e-10}]
[{'word': 'better', 'softmax': 1.0}, {'word': 'worse', 'softmax': 3.024614170232809e-10}]
[{'word': 'better', 'softmax': 0.9999998211860657}, {'word': 'worse', 'softmax': 7.196406248688447e-10}]
[{'word': 'worse', 'softmax': 0.9999996423721313}, {'word': 'better', 'softmax': 4.4035064483693986e-10}]
[{'word': 'worse', 'softmax': 0.9999995231628418}, {'word': 'better', 'softmax': 5.548236869934442e-10}]
[{'word': 'better', 'softmax': 0.9999999403953552}, {'word': 'worse', 'softmax': 1.1653417120172094e-09}]
[{'word': 'worse', 'softmax': 0.9999995827674866}, {'word': 'better', 'softmax': 3.0974736664468594e-10}]
[{'word': 'worse', 'softmax': 0.999999463558197}, {'word': 'better', 'softmax': 3.397655212733497e-10}]
[{'word': 'less', 'softmax': 0.9999982714653015}, {'word': 'more', 'softmax': 1.7108235397245153e-06}]
[{'word': 'more', 'softmax': 0.9999995827674866}, {'word': 'less', 'softmax': 6.22902120994695e-08}]
[{'word': 'more', 'softmax': 0.9999997615814209}, {'word': 'less', 'softmax': 3.273910209600217e-08}]
[{'word': 'better', 'softmax': 1.0}, {'word': 'worse', 'softmax': 3.447782059851079e-09}]
[{'word': 'worse', 'softmax': 0.9999997019767761}, {'word': 'better', 'softmax': 1.0117788828978291e-09}]
[{'word': 'worse', 'softmax': 0.9999995827674866}, {'word': 'better', 'softmax': 7.917917987931844e-10}]
[{'word': 'worse', 'softmax': 0.9999982714653015}, {'word': 'better', 'softmax': 6.58824605981323e-10}]
[{'word': 'better', 'softmax': 0.9999998211860657}, {'word': 'worse', 'softmax': 7.648971456220011e-10}]
[{'word': 'better', 'softmax': 0.9999998211860657}, {'word': 'worse', 'softmax': 8.546204299797466e-10}]
[{'word': 'more', 'softmax': 0.9999997615814209}, {'word': 'less', 'softmax': 3.4624527245341596e-08}]
[{'word': 'less', 'softmax': 0.999999463558197}, {'word': 'more', 'softmax': 5.198689905228093e-07}]
[{'word': 'less', 'softmax': 0.999999463558197}, {'word': 'more', 'softmax': 5.374323563955841e-07}]
[{'word': 'worse', 'softmax': 0.9999978542327881}, {'word': 'better', 'softmax': 4.886283044847062e-10}]
[{'word': 'better', 'softmax': 0.9999999403953552}, {'word': 'worse', 'softmax': 1.2748341271517916e-09}]
[{'word': 'better', 'softmax': 1.0}, {'word': 'worse', 'softmax': 4.168969169882075e-09}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 4.161482547448969e-10}]
[{'word': 'less', 'softmax': 0.9999948740005493}, {'word': 'more', 'softmax': 5.091237653687131e-06}]
[{'word': 'less', 'softmax': 0.9999951124191284}, {'word': 'more', 'softmax': 4.8640285967849195e-06}]
[{'word': 'less', 'softmax': 0.9999985694885254}, {'word': 'more', 'softmax': 1.4056544159757323e-06}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 7.447254479764354e-10}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 5.760459331760615e-10}]
[{'word': 'less', 'softmax': 0.9999978542327881}, {'word': 'more', 'softmax': 2.1769940303784097e-06}]
[{'word': 'more', 'softmax': 0.999999463558197}, {'word': 'less', 'softmax': 8.767621295646677e-08}]
[{'word': 'more', 'softmax': 0.9999994039535522}, {'word': 'less', 'softmax': 8.896454772866491e-08}]
[{'word': 'easier', 'softmax': 0.9999998807907104}, {'word': 'harder', 'softmax': 9.115973531592658e-10}]
[{'word': 'harder', 'softmax': 0.9999996423721313}, {'word': 'easier', 'softmax': 4.5146442140264753e-10}]
[{'word': 'harder', 'softmax': 0.9999996423721313}, {'word': 'easier', 'softmax': 5.676214498429033e-10}]
[{'word': 'less', 'softmax': 0.9999968409538269}, {'word': 'more', 'softmax': 3.124874865534366e-06}]
[{'word': 'more', 'softmax': 0.9999989867210388}, {'word': 'less', 'softmax': 2.97762113632416e-07}]
[{'word': 'more', 'softmax': 0.999998927116394}, {'word': 'less', 'softmax': 3.9697505371805164e-07}]
[{'word': 'more', 'softmax': 0.9999997615814209}, {'word': 'less', 'softmax': 1.0091584456972669e-08}]
[{'word': 'less', 'softmax': 0.9999993443489075}, {'word': 'more', 'softmax': 7.214609354377899e-07}]
[{'word': 'less', 'softmax': 0.9999994039535522}, {'word': 'more', 'softmax': 6.416685209842399e-07}]
[{'word': 'harder', 'softmax': 0.9999996423721313}, {'word': 'easier', 'softmax': 5.613124409720172e-10}]
[{'word': 'easier', 'softmax': 0.9999997615814209}, {'word': 'harder', 'softmax': 6.508358851853302e-10}]
[{'word': 'easier', 'softmax': 0.9999996423721313}, {'word': 'harder', 'softmax': 5.49574441510714e-10}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 2.776296348372398e-08}]
[{'word': 'less', 'softmax': 0.9999991059303284}, {'word': 'more', 'softmax': 8.642829811833508e-07}]
[{'word': 'less', 'softmax': 0.9999992847442627}, {'word': 'more', 'softmax': 7.6441364171842e-07}]
[{'word': 'worse', 'softmax': 0.9999999403953552}, {'word': 'better', 'softmax': 5.087877230636195e-09}]
[{'word': 'better', 'softmax': 1.0}, {'word': 'worse', 'softmax': 1.0496705726836808e-09}]
[{'word': 'better', 'softmax': 0.9999999403953552}, {'word': 'worse', 'softmax': 1.903929680580063e-09}]
[{'word': 'better', 'softmax': 0.9999999403953552}, {'word': 'worse', 'softmax': 8.793339945079026e-10}]
[{'word': 'worse', 'softmax': 0.9999999403953552}, {'word': 'better', 'softmax': 1.8969041615246596e-10}]
[{'word': 'worse', 'softmax': 0.9999998807907104}, {'word': 'better', 'softmax': 1.7179448141835252e-10}]
[{'word': 'better', 'softmax': 0.9999999403953552}, {'word': 'worse', 'softmax': 3.278095794811975e-09}]
[{'word': 'worse', 'softmax': 0.9999992847442627}, {'word': 'better', 'softmax': 3.8414937897357504e-10}]
[{'word': 'worse', 'softmax': 0.9999991059303284}, {'word': 'better', 'softmax': 4.614533477553806e-10}]
[{'word': 'harder', 'softmax': 0.9999995827674866}, {'word': 'easier', 'softmax': 4.476723852731013e-11}]
[{'word': 'easier', 'softmax': 0.9999998211860657}, {'word': 'harder', 'softmax': 3.15098294678684e-11}]
[{'word': 'easier', 'softmax': 0.9999998211860657}, {'word': 'harder', 'softmax': 3.393949357666237e-11}]
[{'word': 'easier', 'softmax': 0.9999999403953552}, {'word': 'harder', 'softmax': 1.8807016388677766e-08}]
[{'word': 'harder', 'softmax': 0.9999996423721313}, {'word': 'easier', 'softmax': 1.5882950066270496e-08}]
[{'word': 'harder', 'softmax': 0.9999994039535522}, {'word': 'easier', 'softmax': 1.2080528577484984e-08}]
[{'word': 'worse', 'softmax': 0.999998152256012}, {'word': 'better', 'softmax': 1.6670820279784948e-10}]
[{'word': 'better', 'softmax': 0.9999998807907104}, {'word': 'worse', 'softmax': 7.313861738467153e-10}]
[{'word': 'better', 'softmax': 0.9999998807907104}, {'word': 'worse', 'softmax': 7.297586424037661e-10}]
[{'word': 'easier', 'softmax': 0.9999998807907104}, {'word': 'harder', 'softmax': 1.6655403445309247e-10}]
[{'word': 'harder', 'softmax': 0.9999997615814209}, {'word': 'easier', 'softmax': 3.70203104282929e-11}]
[{'word': 'harder', 'softmax': 0.9999997615814209}, {'word': 'easier', 'softmax': 4.6557497440646856e-11}]
[{'word': 'harder', 'softmax': 0.9999987483024597}, {'word': 'easier', 'softmax': 1.1539542654759316e-08}]
[{'word': 'easier', 'softmax': 0.9999997019767761}, {'word': 'harder', 'softmax': 1.3294922496243089e-08}]
[{'word': 'easier', 'softmax': 0.9999997019767761}, {'word': 'harder', 'softmax': 1.4533541481398515e-08}]
[{'word': 'more', 'softmax': 0.9999999403953552}, {'word': 'less', 'softmax': 2.695284440079604e-09}]
[{'word': 'less', 'softmax': 0.9999995827674866}, {'word': 'more', 'softmax': 3.185250818660279e-07}]
[{'word': 'less', 'softmax': 0.9999995827674866}, {'word': 'more', 'softmax': 4.3497044543983066e-07}]
[{'word': 'less', 'softmax': 0.9999998211860657}, {'word': 'more', 'softmax': 9.406718248783363e-08}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 3.939608639313974e-09}]
[{'word': 'more', 'softmax': 0.9999998807907104}, {'word': 'less', 'softmax': 2.4746913407369675e-09}]
[{'word': 'less', 'softmax': 0.9999995827674866}, {'word': 'more', 'softmax': 4.116882337257266e-07}]
[{'word': 'more', 'softmax': 0.9999992251396179}, {'word': 'less', 'softmax': 2.5426237471037894e-07}]
[{'word': 'more', 'softmax': 0.9999993443489075}, {'word': 'less', 'softmax': 1.9694850550422416e-07}]
[{'word': 'easier', 'softmax': 0.9998842477798462}, {'word': 'harder', 'softmax': 0.00011315118899801746}]
[{'word': 'harder', 'softmax': 0.9999976754188538}, {'word': 'easier', 'softmax': 3.1034435465926435e-08}]
[{'word': 'harder', 'softmax': 0.9999968409538269}, {'word': 'easier', 'softmax': 3.667126691198064e-08}]
[{'word': 'less', 'softmax': 0.9999930262565613}, {'word': 'more', 'softmax': 6.913717243151041e-06}]
[{'word': 'more', 'softmax': 0.9999992847442627}, {'word': 'less', 'softmax': 3.7743043890259287e-07}]
[{'word': 'more', 'softmax': 0.9999991655349731}, {'word': 'less', 'softmax': 4.654566794215498e-07}]
[{'word': 'more', 'softmax': 0.9999997615814209}, {'word': 'less', 'softmax': 5.3031250502044713e-08}]
[{'word': 'less', 'softmax': 0.9999998211860657}, {'word': 'more', 'softmax': 1.724519762547061e-07}]
[{'word': 'less', 'softmax': 0.9999998807907104}, {'word': 'more', 'softmax': 1.2348871791800775e-07}]
[{'word': 'harder', 'softmax': 0.9999971985816956}, {'word': 'easier', 'softmax': 9.174877746431775e-09}]
[{'word': 'easier', 'softmax': 0.9999746084213257}, {'word': 'harder', 'softmax': 2.5012166588567197e-05}]
[{'word': 'easier', 'softmax': 0.9999564290046692}, {'word': 'harder', 'softmax': 4.327740680309944e-05}]
[{'word': 'more', 'softmax': 0.9999993443489075}, {'word': 'less', 'softmax': 3.639571559688193e-07}]
[{'word': 'less', 'softmax': 0.9999934434890747}, {'word': 'more', 'softmax': 6.512975232908502e-06}]
[{'word': 'less', 'softmax': 0.9999938607215881}, {'word': 'more', 'softmax': 6.130104338808451e-06}]
[{'word': 'harder', 'softmax': 0.9999997019767761}, {'word': 'easier', 'softmax': 1.334161774113607e-11}]
[{'word': 'easier', 'softmax': 0.9999995231628418}, {'word': 'harder', 'softmax': 5.319953852445103e-11}]
[{'word': 'easier', 'softmax': 0.9999994039535522}, {'word': 'harder', 'softmax': 7.31603042036788e-11}]
[{'word': 'easier', 'softmax': 0.9999998211860657}, {'word': 'harder', 'softmax': 2.1174896558395773e-10}]
[{'word': 'harder', 'softmax': 0.9999997615814209}, {'word': 'easier', 'softmax': 9.767585178177551e-12}]
[{'word': 'harder', 'softmax': 0.9999998211860657}, {'word': 'easier', 'softmax': 1.2536039914468056e-11}]
[{'word': 'easier', 'softmax': 0.9999999403953552}, {'word': 'harder', 'softmax': 5.050096518743885e-08}]
[{'word': 'harder', 'softmax': 0.9999997615814209}, {'word': 'easier', 'softmax': 7.930585077531305e-10}]
[{'word': 'harder', 'softmax': 0.9999997615814209}, {'word': 'easier', 'softmax': 7.258023626555143e-10}]
[{'word': 'harder', 'softmax': 0.999999463558197}, {'word': 'easier', 'softmax': 5.600479455192264e-11}]
[{'word': 'easier', 'softmax': 0.999998927116394}, {'word': 'harder', 'softmax': 1.753719724995051e-09}]
[{'word': 'easier', 'softmax': 0.9999989867210388}, {'word': 'harder', 'softmax': 4.682682241963221e-09}]
[{'word': 'better', 'softmax': 0.9999993443489075}, {'word': 'worse', 'softmax': 1.562556093404055e-07}]
[{'word': 'worse', 'softmax': 0.9999995827674866}, {'word': 'better', 'softmax': 1.8020331893353614e-09}]
[{'word': 'worse', 'softmax': 0.9999995231628418}, {'word': 'better', 'softmax': 5.211591602716226e-09}]
[{'word': 'harder', 'softmax': 0.999999463558197}, {'word': 'easier', 'softmax': 5.703369332366037e-09}]
[{'word': 'easier', 'softmax': 0.9999997019767761}, {'word': 'harder', 'softmax': 1.374922646846244e-07}]
[{'word': 'easier', 'softmax': 0.9999997019767761}, {'word': 'harder', 'softmax': 1.1555859202871943e-07}]
[{'word': 'easier', 'softmax': 0.9999993443489075}, {'word': 'harder', 'softmax': 4.914398221700367e-09}]
[{'word': 'harder', 'softmax': 0.9999999403953552}, {'word': 'easier', 'softmax': 2.7722404927210675e-10}]
[{'word': 'harder', 'softmax': 0.9999998807907104}, {'word': 'easier', 'softmax': 2.5703175698943426e-10}]
[{'word': 'worse', 'softmax': 0.9999986290931702}, {'word': 'better', 'softmax': 2.0407532608235357e-10}]
[{'word': 'better', 'softmax': 0.9999999403953552}, {'word': 'worse', 'softmax': 6.7804442061003556e-09}]
[{'word': 'better', 'softmax': 0.9999998211860657}, {'word': 'worse', 'softmax': 3.116060298680168e-08}]
[{'word': 'more', 'softmax': 0.9999760985374451}, {'word': 'less', 'softmax': 2.334437522222288e-05}]
[{'word': 'less', 'softmax': 0.9995993375778198}, {'word': 'more', 'softmax': 0.00040064388304017484}]
[{'word': 'less', 'softmax': 0.9995018839836121}, {'word': 'more', 'softmax': 0.0004981273668818176}]
[{'word': 'less', 'softmax': 0.9999648928642273}, {'word': 'more', 'softmax': 3.51509042957332e-05}]
[{'word': 'more', 'softmax': 0.9985209107398987}, {'word': 'less', 'softmax': 0.0014772198628634214}]
[{'word': 'more', 'softmax': 0.9984030723571777}, {'word': 'less', 'softmax': 0.0015950942179188132}]
[{'word': 'less', 'softmax': 0.9272443056106567}, {'word': 'more', 'softmax': 0.07275550067424774}]
[{'word': 'more', 'softmax': 0.9998965859413147}, {'word': 'less', 'softmax': 0.0001006280945148319}]
[{'word': 'more', 'softmax': 0.9999022483825684}, {'word': 'less', 'softmax': 9.518938168184832e-05}]
[{'word': 'better', 'softmax': 0.9999998807907104}, {'word': 'worse', 'softmax': 2.8300494392397013e-08}]
[{'word': 'worse', 'softmax': 0.9999998807907104}, {'word': 'better', 'softmax': 2.470748272642709e-09}]
[{'word': 'worse', 'softmax': 0.9999999403953552}, {'word': 'better', 'softmax': 4.883137449951391e-09}]
[{'word': 'worse', 'softmax': 1.0}, {'word': 'better', 'softmax': 3.6313876350391183e-09}]
[{'word': 'better', 'softmax': 0.9999996423721313}, {'word': 'worse', 'softmax': 5.247680956443901e-09}]
[{'word': 'better', 'softmax': 0.9999996423721313}, {'word': 'worse', 'softmax': 7.661267176217734e-09}]
[{'word': 'more', 'softmax': 0.9999421834945679}, {'word': 'less', 'softmax': 5.693316052202135e-05}]
[{'word': 'less', 'softmax': 0.9994111061096191}, {'word': 'more', 'softmax': 0.0005888823070563376}]
[{'word': 'less', 'softmax': 0.9997319579124451}, {'word': 'more', 'softmax': 0.000268067728029564}]
[{'word': 'worse', 'softmax': 0.9999996423721313}, {'word': 'better', 'softmax': 1.5464191038816466e-10}]
[{'word': 'better', 'softmax': 1.0}, {'word': 'worse', 'softmax': 1.5745291293001173e-08}]
[{'word': 'better', 'softmax': 1.0}, {'word': 'worse', 'softmax': 1.640158231452915e-08}]
[{'word': 'better', 'softmax': 0.9999998211860657}, {'word': 'worse', 'softmax': 8.015196839572525e-10}]
[{'word': 'worse', 'softmax': 0.9999999403953552}, {'word': 'better', 'softmax': 2.984317515331014e-10}]
[{'word': 'worse', 'softmax': 1.0}, {'word': 'better', 'softmax': 9.004786916122498e-10}]
[{'word': 'less', 'softmax': 0.9999998807907104}, {'word': 'more', 'softmax': 1.1425806434317565e-07}]
