[{'word': 'more', 'softmax': 0.005478395149111748}, {'word': 'less', 'softmax': 0.004946093074977398}]
[{'word': 'more', 'softmax': 0.005478390492498875}, {'word': 'less', 'softmax': 0.004946088884025812}]
[{'word': 'more', 'softmax': 0.005478386301547289}, {'word': 'less', 'softmax': 0.004946092609316111}]
[{'word': 'more', 'softmax': 0.005478386767208576}, {'word': 'less', 'softmax': 0.004946095868945122}]
[{'word': 'more', 'softmax': 0.005478390026837587}, {'word': 'less', 'softmax': 0.00494609447196126}]
[{'word': 'more', 'softmax': 0.0054783895611763}, {'word': 'less', 'softmax': 0.0049461000598967075}]
[{'word': 'more', 'softmax': 0.005478386767208576}, {'word': 'less', 'softmax': 0.0049461000598967075}]
[{'word': 'more', 'softmax': 0.005478385370224714}, {'word': 'less', 'softmax': 0.0049460940062999725}]
[{'word': 'more', 'softmax': 0.005478387698531151}, {'word': 'less', 'softmax': 0.004946097265928984}]
[{'word': 'more', 'softmax': 0.005478388629853725}, {'word': 'less', 'softmax': 0.0049460954032838345}]
[{'word': 'more', 'softmax': 0.005478383973240852}, {'word': 'less', 'softmax': 0.004946097731590271}]
[{'word': 'more', 'softmax': 0.005478384904563427}, {'word': 'less', 'softmax': 0.004946100991219282}]
[{'word': 'more', 'softmax': 0.005478383973240852}, {'word': 'less', 'softmax': 0.004946102388203144}]
[{'word': 'more', 'softmax': 0.0054783872328698635}, {'word': 'less', 'softmax': 0.004946095868945122}]
[{'word': 'more', 'softmax': 0.005478386301547289}, {'word': 'less', 'softmax': 0.004946084227412939}]
[{'word': 'more', 'softmax': 0.005478383507579565}, {'word': 'less', 'softmax': 0.004946096334606409}]
[{'word': 'more', 'softmax': 0.005478391423821449}, {'word': 'less', 'softmax': 0.0049460940062999725}]
[{'word': 'more', 'softmax': 0.005478387698531151}, {'word': 'less', 'softmax': 0.004946097265928984}]
[{'word': 'more', 'softmax': 0.00547838443890214}, {'word': 'less', 'softmax': 0.004946093540638685}]
[{'word': 'more', 'softmax': 0.005478383973240852}, {'word': 'less', 'softmax': 0.004946086555719376}]
[{'word': 'more', 'softmax': 0.005478390958160162}, {'word': 'less', 'softmax': 0.004946096800267696}]
[{'word': 'more', 'softmax': 0.005478385370224714}, {'word': 'less', 'softmax': 0.0049461014568805695}]
[{'word': 'more', 'softmax': 0.005478384904563427}, {'word': 'less', 'softmax': 0.004946091677993536}]
[{'word': 'more', 'softmax': 0.0054783811792731285}, {'word': 'less', 'softmax': 0.00494609959423542}]
[{'word': 'more', 'softmax': 0.005478385370224714}, {'word': 'less', 'softmax': 0.004946097265928984}]
[{'word': 'more', 'softmax': 0.0054783872328698635}, {'word': 'less', 'softmax': 0.004946102853864431}]
[{'word': 'more', 'softmax': 0.005478380713611841}, {'word': 'less', 'softmax': 0.004946098197251558}]
[{'word': 'more', 'softmax': 0.005478383041918278}, {'word': 'less', 'softmax': 0.004946095868945122}]
[{'word': 'more', 'softmax': 0.0054783932864665985}, {'word': 'less', 'softmax': 0.004946100991219282}]
[{'word': 'more', 'softmax': 0.005478376522660255}, {'word': 'less', 'softmax': 0.0049460954032838345}]
[{'word': 'more', 'softmax': 0.005478400271385908}, {'word': 'less', 'softmax': 0.004946095868945122}]
[{'word': 'more', 'softmax': 0.00547838257625699}, {'word': 'less', 'softmax': 0.004946091677993536}]
[{'word': 'more', 'softmax': 0.005478388164192438}, {'word': 'less', 'softmax': 0.004946099128574133}]
[{'word': 'more', 'softmax': 0.005478386767208576}, {'word': 'less', 'softmax': 0.004946091212332249}]
[{'word': 'more', 'softmax': 0.005478380247950554}, {'word': 'less', 'softmax': 0.00494609447196126}]
[{'word': 'more', 'softmax': 0.005478381644934416}, {'word': 'less', 'softmax': 0.0049461000598967075}]
[{'word': 'more', 'softmax': 0.005478395614773035}, {'word': 'less', 'softmax': 0.004946092609316111}]
[{'word': 'more', 'softmax': 0.005478388629853725}, {'word': 'less', 'softmax': 0.004946095868945122}]
[{'word': 'more', 'softmax': 0.005478390492498875}, {'word': 'less', 'softmax': 0.004946101922541857}]
[{'word': 'more', 'softmax': 0.005478381644934416}, {'word': 'less', 'softmax': 0.0049460893496870995}]
[{'word': 'more', 'softmax': 0.005478384904563427}, {'word': 'less', 'softmax': 0.004946092609316111}]
[{'word': 'more', 'softmax': 0.005478377919644117}, {'word': 'less', 'softmax': 0.004946087021380663}]
[{'word': 'more', 'softmax': 0.005478384904563427}, {'word': 'less', 'softmax': 0.00494609447196126}]
[{'word': 'more', 'softmax': 0.005478384904563427}, {'word': 'less', 'softmax': 0.004946098197251558}]
[{'word': 'more', 'softmax': 0.005478390492498875}, {'word': 'less', 'softmax': 0.004946100991219282}]
[{'word': 'more', 'softmax': 0.005478394217789173}, {'word': 'less', 'softmax': 0.004946094937622547}]
[{'word': 'more', 'softmax': 0.0054783895611763}, {'word': 'less', 'softmax': 0.00494609447196126}]
[{'word': 'more', 'softmax': 0.00547839654609561}, {'word': 'less', 'softmax': 0.004946100991219282}]
[{'word': 'more', 'softmax': 0.005478390026837587}, {'word': 'less', 'softmax': 0.004946097265928984}]
[{'word': 'more', 'softmax': 0.005478397477418184}, {'word': 'less', 'softmax': 0.004946089815348387}]
[{'word': 'more', 'softmax': 0.005478394217789173}, {'word': 'less', 'softmax': 0.004946104250848293}]
[{'word': 'more', 'softmax': 0.005478382110595703}, {'word': 'less', 'softmax': 0.004946094937622547}]
[{'word': 'more', 'softmax': 0.005478395614773035}, {'word': 'less', 'softmax': 0.004946101922541857}]
[{'word': 'more', 'softmax': 0.0054783872328698635}, {'word': 'less', 'softmax': 0.004946099128574133}]
[{'word': 'more', 'softmax': 0.005478388629853725}, {'word': 'less', 'softmax': 0.004946099128574133}]
[{'word': 'more', 'softmax': 0.005478385835886002}, {'word': 'less', 'softmax': 0.004946097731590271}]
[{'word': 'more', 'softmax': 0.005478382110595703}, {'word': 'less', 'softmax': 0.0049460940062999725}]
[{'word': 'more', 'softmax': 0.005478388164192438}, {'word': 'less', 'softmax': 0.00494609447196126}]
[{'word': 'more', 'softmax': 0.005478388629853725}, {'word': 'less', 'softmax': 0.004946099128574133}]
[{'word': 'more', 'softmax': 0.005478393752127886}, {'word': 'less', 'softmax': 0.00494609447196126}]
[{'word': 'more', 'softmax': 0.005478388629853725}, {'word': 'less', 'softmax': 0.00494609959423542}]
[{'word': 'more', 'softmax': 0.005478391889482737}, {'word': 'less', 'softmax': 0.004946096334606409}]
[{'word': 'more', 'softmax': 0.005478389095515013}, {'word': 'less', 'softmax': 0.004946096334606409}]
[{'word': 'more', 'softmax': 0.005478384904563427}, {'word': 'less', 'softmax': 0.004946102853864431}]
[{'word': 'more', 'softmax': 0.005478388629853725}, {'word': 'less', 'softmax': 0.004946095868945122}]
[{'word': 'more', 'softmax': 0.005478380247950554}, {'word': 'less', 'softmax': 0.00494609447196126}]
[{'word': 'more', 'softmax': 0.005478386767208576}, {'word': 'less', 'softmax': 0.0049460954032838345}]
[{'word': 'more', 'softmax': 0.005478385835886002}, {'word': 'less', 'softmax': 0.0049461061134934425}]
[{'word': 'easier', 'softmax': 0.002763385185971856}, {'word': 'harder', 'softmax': 0.0022335979156196117}]
[{'word': 'easier', 'softmax': 0.002763383323326707}, {'word': 'harder', 'softmax': 0.002233595820143819}]
[{'word': 'easier', 'softmax': 0.0027633849531412125}, {'word': 'harder', 'softmax': 0.0022335960529744625}]
[{'word': 'easier', 'softmax': 0.0027633830904960632}, {'word': 'harder', 'softmax': 0.0022335986141115427}]
[{'word': 'easier', 'softmax': 0.0027633809950202703}, {'word': 'harder', 'softmax': 0.0022335967514663935}]
[{'word': 'easier', 'softmax': 0.002763384720310569}, {'word': 'harder', 'softmax': 0.0022335967514663935}]
[{'word': 'easier', 'softmax': 0.0027633830904960632}, {'word': 'harder', 'softmax': 0.0022335993126034737}]
[{'word': 'easier', 'softmax': 0.002763383788987994}, {'word': 'harder', 'softmax': 0.0022335974499583244}]
[{'word': 'easier', 'softmax': 0.002763384487479925}, {'word': 'harder', 'softmax': 0.0022335995454341173}]
[{'word': 'easier', 'softmax': 0.002763381227850914}, {'word': 'harder', 'softmax': 0.002233595121651888}]
[{'word': 'easier', 'softmax': 0.0027633809950202703}, {'word': 'harder', 'softmax': 0.002233593724668026}]
[{'word': 'easier', 'softmax': 0.002763385884463787}, {'word': 'harder', 'softmax': 0.00223359907977283}]
[{'word': 'easier', 'softmax': 0.00276338797993958}, {'word': 'harder', 'softmax': 0.0022335974499583244}]
[{'word': 'easier', 'softmax': 0.0027633875142782927}, {'word': 'harder', 'softmax': 0.0022335979156196117}]
[{'word': 'easier', 'softmax': 0.002763387281447649}, {'word': 'harder', 'softmax': 0.0022335972171276808}]
[{'word': 'easier', 'softmax': 0.0027633854188024998}, {'word': 'harder', 'softmax': 0.002233596285805106}]
[{'word': 'easier', 'softmax': 0.0027633828576654196}, {'word': 'harder', 'softmax': 0.0022335967514663935}]
[{'word': 'easier', 'softmax': 0.002763383323326707}, {'word': 'harder', 'softmax': 0.0022335979156196117}]
[{'word': 'easier', 'softmax': 0.0027633861172944307}, {'word': 'harder', 'softmax': 0.002233597682788968}]
[{'word': 'easier', 'softmax': 0.0027633884456008673}, {'word': 'harder', 'softmax': 0.002233601873740554}]
[{'word': 'easier', 'softmax': 0.002763385185971856}, {'word': 'harder', 'softmax': 0.002233596984297037}]
[{'word': 'easier', 'softmax': 0.002763382624834776}, {'word': 'harder', 'softmax': 0.0022335946559906006}]
[{'word': 'easier', 'softmax': 0.0027633856516331434}, {'word': 'harder', 'softmax': 0.002233595820143819}]
[{'word': 'easier', 'softmax': 0.0027633842546492815}, {'word': 'harder', 'softmax': 0.002233596285805106}]
[{'word': 'easier', 'softmax': 0.002763383788987994}, {'word': 'harder', 'softmax': 0.0022335974499583244}]
[{'word': 'easier', 'softmax': 0.0027633854188024998}, {'word': 'harder', 'softmax': 0.002233596984297037}]
[{'word': 'easier', 'softmax': 0.0027633868157863617}, {'word': 'harder', 'softmax': 0.0022335981484502554}]
[{'word': 'easier', 'softmax': 0.0027633849531412125}, {'word': 'harder', 'softmax': 0.0022335988469421864}]
[{'word': 'easier', 'softmax': 0.002763384487479925}, {'word': 'harder', 'softmax': 0.002233595587313175}]
[{'word': 'easier', 'softmax': 0.002763383788987994}, {'word': 'harder', 'softmax': 0.002233595121651888}]
[{'word': 'more', 'softmax': 0.005478382110595703}, {'word': 'less', 'softmax': 0.0049460940062999725}]
[{'word': 'more', 'softmax': 0.005478391423821449}, {'word': 'less', 'softmax': 0.004946093540638685}]
[{'word': 'more', 'softmax': 0.005478386767208576}, {'word': 'less', 'softmax': 0.004946097731590271}]
[{'word': 'more', 'softmax': 0.005478389095515013}, {'word': 'less', 'softmax': 0.004946095868945122}]
[{'word': 'more', 'softmax': 0.0054783932864665985}, {'word': 'less', 'softmax': 0.004946101922541857}]
[{'word': 'more', 'softmax': 0.005478391423821449}, {'word': 'less', 'softmax': 0.004946102853864431}]
[{'word': 'more', 'softmax': 0.005478392355144024}, {'word': 'less', 'softmax': 0.004946099128574133}]
[{'word': 'more', 'softmax': 0.005478386767208576}, {'word': 'less', 'softmax': 0.0049460893496870995}]
[{'word': 'more', 'softmax': 0.005478391889482737}, {'word': 'less', 'softmax': 0.004946098662912846}]
[{'word': 'more', 'softmax': 0.005478395614773035}, {'word': 'less', 'softmax': 0.004946092609316111}]
[{'word': 'more', 'softmax': 0.0054783932864665985}, {'word': 'less', 'softmax': 0.004946101922541857}]
[{'word': 'more', 'softmax': 0.005478390492498875}, {'word': 'less', 'softmax': 0.0049461000598967075}]
[{'word': 'more', 'softmax': 0.005478383973240852}, {'word': 'less', 'softmax': 0.004946093074977398}]
[{'word': 'more', 'softmax': 0.005478392820805311}, {'word': 'less', 'softmax': 0.004946100991219282}]
[{'word': 'more', 'softmax': 0.005478392820805311}, {'word': 'less', 'softmax': 0.004946103785187006}]
[{'word': 'more', 'softmax': 0.005478395614773035}, {'word': 'less', 'softmax': 0.004946099128574133}]
[{'word': 'more', 'softmax': 0.005478387698531151}, {'word': 'less', 'softmax': 0.004946095868945122}]
[{'word': 'more', 'softmax': 0.005478395614773035}, {'word': 'less', 'softmax': 0.004946094937622547}]
[{'word': 'more', 'softmax': 0.005478389095515013}, {'word': 'less', 'softmax': 0.004946097731590271}]
[{'word': 'more', 'softmax': 0.00547839654609561}, {'word': 'less', 'softmax': 0.004946097265928984}]
[{'word': 'more', 'softmax': 0.005478395614773035}, {'word': 'less', 'softmax': 0.004946097265928984}]
[{'word': 'more', 'softmax': 0.005478388164192438}, {'word': 'less', 'softmax': 0.00494609959423542}]
[{'word': 'more', 'softmax': 0.005478396080434322}, {'word': 'less', 'softmax': 0.004946099128574133}]
[{'word': 'more', 'softmax': 0.005478393752127886}, {'word': 'less', 'softmax': 0.004946092143654823}]
[{'word': 'more', 'softmax': 0.005478389095515013}, {'word': 'less', 'softmax': 0.004946094937622547}]
[{'word': 'more', 'softmax': 0.005478397943079472}, {'word': 'less', 'softmax': 0.004946105182170868}]
[{'word': 'more', 'softmax': 0.005478395149111748}, {'word': 'less', 'softmax': 0.004946092143654823}]
[{'word': 'more', 'softmax': 0.005478388164192438}, {'word': 'less', 'softmax': 0.004946096800267696}]
[{'word': 'more', 'softmax': 0.005478393752127886}, {'word': 'less', 'softmax': 0.004946099128574133}]
[{'word': 'more', 'softmax': 0.005478380713611841}, {'word': 'less', 'softmax': 0.004946098197251558}]
[{'word': 'more', 'softmax': 0.005478385835886002}, {'word': 'less', 'softmax': 0.004946102853864431}]
[{'word': 'more', 'softmax': 0.005478382110595703}, {'word': 'less', 'softmax': 0.0049460940062999725}]
[{'word': 'more', 'softmax': 0.005478397477418184}, {'word': 'less', 'softmax': 0.004946099128574133}]
[{'word': 'more', 'softmax': 0.00547838443890214}, {'word': 'less', 'softmax': 0.004946096334606409}]
[{'word': 'more', 'softmax': 0.005478386301547289}, {'word': 'less', 'softmax': 0.0049461000598967075}]
[{'word': 'more', 'softmax': 0.005478392820805311}, {'word': 'less', 'softmax': 0.004946094937622547}]
[{'word': 'more', 'softmax': 0.005478381644934416}, {'word': 'less', 'softmax': 0.004946102388203144}]
[{'word': 'more', 'softmax': 0.005478386301547289}, {'word': 'less', 'softmax': 0.004946100525557995}]
[{'word': 'more', 'softmax': 0.005478390026837587}, {'word': 'less', 'softmax': 0.004946099128574133}]
[{'word': 'more', 'softmax': 0.005478386301547289}, {'word': 'less', 'softmax': 0.004946102853864431}]
[{'word': 'more', 'softmax': 0.005478391889482737}, {'word': 'less', 'softmax': 0.004946100991219282}]
[{'word': 'more', 'softmax': 0.005478385370224714}, {'word': 'less', 'softmax': 0.004946097731590271}]
[{'word': 'more', 'softmax': 0.005478390958160162}, {'word': 'less', 'softmax': 0.0049461075104773045}]
[{'word': 'more', 'softmax': 0.005478388629853725}, {'word': 'less', 'softmax': 0.004946098662912846}]
[{'word': 'more', 'softmax': 0.005478388629853725}, {'word': 'less', 'softmax': 0.004946105647832155}]
[{'word': 'more', 'softmax': 0.00547838257625699}, {'word': 'less', 'softmax': 0.004946096334606409}]
[{'word': 'more', 'softmax': 0.005478383041918278}, {'word': 'less', 'softmax': 0.004946099128574133}]
[{'word': 'more', 'softmax': 0.005478380247950554}, {'word': 'less', 'softmax': 0.004946097731590271}]
[{'word': 'more', 'softmax': 0.005478390026837587}, {'word': 'less', 'softmax': 0.004946100525557995}]
[{'word': 'more', 'softmax': 0.005478383507579565}, {'word': 'less', 'softmax': 0.004946091212332249}]
[{'word': 'more', 'softmax': 0.0054783932864665985}, {'word': 'less', 'softmax': 0.004946100525557995}]
[{'word': 'more', 'softmax': 0.005478383041918278}, {'word': 'less', 'softmax': 0.004946097265928984}]
[{'word': 'more', 'softmax': 0.005478390026837587}, {'word': 'less', 'softmax': 0.004946097265928984}]
[{'word': 'more', 'softmax': 0.0054783872328698635}, {'word': 'less', 'softmax': 0.004946094937622547}]
[{'word': 'more', 'softmax': 0.005478397011756897}, {'word': 'less', 'softmax': 0.004946095868945122}]
[{'word': 'more', 'softmax': 0.005478383041918278}, {'word': 'less', 'softmax': 0.004946090746670961}]
[{'word': 'more', 'softmax': 0.0054783895611763}, {'word': 'less', 'softmax': 0.004946104716509581}]
[{'word': 'more', 'softmax': 0.0054783811792731285}, {'word': 'less', 'softmax': 0.004946092143654823}]
[{'word': 'more', 'softmax': 0.005478386767208576}, {'word': 'less', 'softmax': 0.004946097731590271}]
[{'word': 'more', 'softmax': 0.00547838443890214}, {'word': 'less', 'softmax': 0.004946099128574133}]
[{'word': 'easier', 'softmax': 0.002763387281447649}, {'word': 'harder', 'softmax': 0.0022335979156196117}]
[{'word': 'easier', 'softmax': 0.0027633856516331434}, {'word': 'harder', 'softmax': 0.0022335953544825315}]
[{'word': 'easier', 'softmax': 0.0027633854188024998}, {'word': 'harder', 'softmax': 0.00223359651863575}]
[{'word': 'easier', 'softmax': 0.002763385185971856}, {'word': 'harder', 'softmax': 0.002233595121651888}]
[{'word': 'easier', 'softmax': 0.0027633849531412125}, {'word': 'harder', 'softmax': 0.0022335974499583244}]
[{'word': 'easier', 'softmax': 0.002763385884463787}, {'word': 'harder', 'softmax': 0.002233597682788968}]
[{'word': 'easier', 'softmax': 0.0027633835561573505}, {'word': 'harder', 'softmax': 0.002233600476756692}]
[{'word': 'easier', 'softmax': 0.002763385185971856}, {'word': 'harder', 'softmax': 0.002233595587313175}]
[{'word': 'easier', 'softmax': 0.002763384487479925}, {'word': 'harder', 'softmax': 0.0022335946559906006}]
[{'word': 'easier', 'softmax': 0.0027633835561573505}, {'word': 'harder', 'softmax': 0.0022335960529744625}]
[{'word': 'easier', 'softmax': 0.0027633828576654196}, {'word': 'harder', 'softmax': 0.0022335953544825315}]
[{'word': 'easier', 'softmax': 0.002763384021818638}, {'word': 'harder', 'softmax': 0.002233595820143819}]
[{'word': 'easier', 'softmax': 0.002763385185971856}, {'word': 'harder', 'softmax': 0.002233595820143819}]
[{'word': 'easier', 'softmax': 0.0027633823920041323}, {'word': 'harder', 'softmax': 0.002233596285805106}]
[{'word': 'easier', 'softmax': 0.002763383788987994}, {'word': 'harder', 'softmax': 0.0022335960529744625}]
[{'word': 'easier', 'softmax': 0.0027633816935122013}, {'word': 'harder', 'softmax': 0.002233596984297037}]
[{'word': 'easier', 'softmax': 0.0027633849531412125}, {'word': 'harder', 'softmax': 0.00223359651863575}]
[{'word': 'easier', 'softmax': 0.0027633835561573505}, {'word': 'harder', 'softmax': 0.0022335995454341173}]
[{'word': 'easier', 'softmax': 0.0027633823920041323}, {'word': 'harder', 'softmax': 0.0022335941903293133}]
[{'word': 'easier', 'softmax': 0.0027633842546492815}, {'word': 'harder', 'softmax': 0.00223359907977283}]
[{'word': 'easier', 'softmax': 0.0027633854188024998}, {'word': 'harder', 'softmax': 0.002233598381280899}]
[{'word': 'easier', 'softmax': 0.002763381926342845}, {'word': 'harder', 'softmax': 0.002233594423159957}]
[{'word': 'easier', 'softmax': 0.002763383788987994}, {'word': 'harder', 'softmax': 0.0022335986141115427}]
[{'word': 'easier', 'softmax': 0.0027633828576654196}, {'word': 'harder', 'softmax': 0.0022335939574986696}]
[{'word': 'easier', 'softmax': 0.0027633863501250744}, {'word': 'harder', 'softmax': 0.0022335972171276808}]
[{'word': 'easier', 'softmax': 0.002763384021818638}, {'word': 'harder', 'softmax': 0.0022335960529744625}]
[{'word': 'easier', 'softmax': 0.0027633823920041323}, {'word': 'harder', 'softmax': 0.0022335960529744625}]
[{'word': 'easier', 'softmax': 0.002763385185971856}, {'word': 'harder', 'softmax': 0.0022335953544825315}]
[{'word': 'easier', 'softmax': 0.0027633861172944307}, {'word': 'harder', 'softmax': 0.0022335993126034737}]
[{'word': 'easier', 'softmax': 0.002763384021818638}, {'word': 'harder', 'softmax': 0.0022335960529744625}]
[{'word': 'more', 'softmax': 0.005478398408740759}, {'word': 'less', 'softmax': 0.004946096800267696}]
[{'word': 'more', 'softmax': 0.005478388629853725}, {'word': 'less', 'softmax': 0.004946092609316111}]
[{'word': 'more', 'softmax': 0.005478394217789173}, {'word': 'less', 'softmax': 0.004946102388203144}]
[{'word': 'more', 'softmax': 0.005478386767208576}, {'word': 'less', 'softmax': 0.00494609959423542}]
[{'word': 'more', 'softmax': 0.0054783872328698635}, {'word': 'less', 'softmax': 0.004946096800267696}]
[{'word': 'more', 'softmax': 0.005478380713611841}, {'word': 'less', 'softmax': 0.004946092143654823}]
[{'word': 'more', 'softmax': 0.005478381644934416}, {'word': 'less', 'softmax': 0.004946099128574133}]
[{'word': 'more', 'softmax': 0.005478383973240852}, {'word': 'less', 'softmax': 0.004946102853864431}]
[{'word': 'more', 'softmax': 0.005478383973240852}, {'word': 'less', 'softmax': 0.004946095868945122}]
[{'word': 'more', 'softmax': 0.0054783872328698635}, {'word': 'less', 'softmax': 0.004946103785187006}]
[{'word': 'more', 'softmax': 0.005478383041918278}, {'word': 'less', 'softmax': 0.004946099128574133}]
[{'word': 'more', 'softmax': 0.005478385835886002}, {'word': 'less', 'softmax': 0.004946092143654823}]
[{'word': 'more', 'softmax': 0.005478388629853725}, {'word': 'less', 'softmax': 0.004946099128574133}]
[{'word': 'more', 'softmax': 0.005478388629853725}, {'word': 'less', 'softmax': 0.004946096334606409}]
[{'word': 'more', 'softmax': 0.005478384904563427}, {'word': 'less', 'softmax': 0.004946094937622547}]
[{'word': 'more', 'softmax': 0.0054783932864665985}, {'word': 'less', 'softmax': 0.004946093074977398}]
[{'word': 'more', 'softmax': 0.005478385835886002}, {'word': 'less', 'softmax': 0.004946096800267696}]
[{'word': 'more', 'softmax': 0.005478386767208576}, {'word': 'less', 'softmax': 0.004946099128574133}]
[{'word': 'more', 'softmax': 0.005478388629853725}, {'word': 'less', 'softmax': 0.004946096800267696}]
[{'word': 'more', 'softmax': 0.005478398408740759}, {'word': 'less', 'softmax': 0.004946100991219282}]
[{'word': 'more', 'softmax': 0.005478384904563427}, {'word': 'less', 'softmax': 0.004946093074977398}]
[{'word': 'more', 'softmax': 0.005478392820805311}, {'word': 'less', 'softmax': 0.004946097265928984}]
[{'word': 'more', 'softmax': 0.005478390492498875}, {'word': 'less', 'softmax': 0.0049460940062999725}]
[{'word': 'more', 'softmax': 0.005478385835886002}, {'word': 'less', 'softmax': 0.004946093540638685}]
[{'word': 'more', 'softmax': 0.005478387698531151}, {'word': 'less', 'softmax': 0.00494609959423542}]
[{'word': 'more', 'softmax': 0.005478386301547289}, {'word': 'less', 'softmax': 0.004946094937622547}]
[{'word': 'more', 'softmax': 0.0054783946834504604}, {'word': 'less', 'softmax': 0.004946093074977398}]
[{'word': 'more', 'softmax': 0.005478384904563427}, {'word': 'less', 'softmax': 0.0049460954032838345}]
[{'word': 'more', 'softmax': 0.0054783895611763}, {'word': 'less', 'softmax': 0.004946093074977398}]
[{'word': 'more', 'softmax': 0.005478383973240852}, {'word': 'less', 'softmax': 0.004946095868945122}]
[{'word': 'easier', 'softmax': 0.0027633823920041323}, {'word': 'harder', 'softmax': 0.002233598381280899}]
[{'word': 'easier', 'softmax': 0.002763386582955718}, {'word': 'harder', 'softmax': 0.0022335979156196117}]
[{'word': 'easier', 'softmax': 0.002763385185971856}, {'word': 'harder', 'softmax': 0.0022335981484502554}]
[{'word': 'easier', 'softmax': 0.002763384021818638}, {'word': 'harder', 'softmax': 0.0022335981484502554}]
[{'word': 'easier', 'softmax': 0.002763387281447649}, {'word': 'harder', 'softmax': 0.0022336049005389214}]
[{'word': 'easier', 'softmax': 0.002763386582955718}, {'word': 'harder', 'softmax': 0.0022336009424179792}]
[{'word': 'easier', 'softmax': 0.002763388678431511}, {'word': 'harder', 'softmax': 0.002233601175248623}]
[{'word': 'easier', 'softmax': 0.002763386582955718}, {'word': 'harder', 'softmax': 0.0022335986141115427}]
[{'word': 'easier', 'softmax': 0.0027633856516331434}, {'word': 'harder', 'softmax': 0.002233601175248623}]
[{'word': 'easier', 'softmax': 0.002763387281447649}, {'word': 'harder', 'softmax': 0.002233599778264761}]
[{'word': 'easier', 'softmax': 0.0027633849531412125}, {'word': 'harder', 'softmax': 0.0022335974499583244}]
[{'word': 'easier', 'softmax': 0.002763387281447649}, {'word': 'harder', 'softmax': 0.002233598381280899}]
[{'word': 'easier', 'softmax': 0.0027633861172944307}, {'word': 'harder', 'softmax': 0.0022336009424179792}]
[{'word': 'easier', 'softmax': 0.002763384720310569}, {'word': 'harder', 'softmax': 0.0022335981484502554}]
[{'word': 'easier', 'softmax': 0.0027633903082460165}, {'word': 'harder', 'softmax': 0.002233602339401841}]
[{'word': 'easier', 'softmax': 0.0027633830904960632}, {'word': 'harder', 'softmax': 0.0022335981484502554}]
[{'word': 'easier', 'softmax': 0.002763386582955718}, {'word': 'harder', 'softmax': 0.00223359651863575}]
[{'word': 'easier', 'softmax': 0.0027633910067379475}, {'word': 'harder', 'softmax': 0.0022336028050631285}]
[{'word': 'easier', 'softmax': 0.002763384720310569}, {'word': 'harder', 'softmax': 0.002233599778264761}]
[{'word': 'easier', 'softmax': 0.002763382624834776}, {'word': 'harder', 'softmax': 0.00223359907977283}]
[{'word': 'easier', 'softmax': 0.002763384720310569}, {'word': 'harder', 'softmax': 0.002233595587313175}]
[{'word': 'easier', 'softmax': 0.00276338797993958}, {'word': 'harder', 'softmax': 0.0022336007095873356}]
[{'word': 'easier', 'softmax': 0.0027633816935122013}, {'word': 'harder', 'softmax': 0.002233597682788968}]
[{'word': 'easier', 'softmax': 0.002763384487479925}, {'word': 'harder', 'softmax': 0.0022336009424179792}]
[{'word': 'easier', 'softmax': 0.00276338797993958}, {'word': 'harder', 'softmax': 0.00223360164090991}]
[{'word': 'easier', 'softmax': 0.0027633856516331434}, {'word': 'harder', 'softmax': 0.0022335995454341173}]
[{'word': 'easier', 'softmax': 0.002763388678431511}, {'word': 'harder', 'softmax': 0.0022335967514663935}]
[{'word': 'easier', 'softmax': 0.002763385884463787}, {'word': 'harder', 'softmax': 0.0022335995454341173}]
[{'word': 'easier', 'softmax': 0.00276338797993958}, {'word': 'harder', 'softmax': 0.002233601873740554}]
[{'word': 'easier', 'softmax': 0.0027633868157863617}, {'word': 'harder', 'softmax': 0.0022335972171276808}]
[{'word': 'easier', 'softmax': 0.002763384720310569}, {'word': 'harder', 'softmax': 0.0022335986141115427}]
[{'word': 'easier', 'softmax': 0.002763385185971856}, {'word': 'harder', 'softmax': 0.002233600476756692}]
[{'word': 'easier', 'softmax': 0.0027633870486170053}, {'word': 'harder', 'softmax': 0.0022336000110954046}]
[{'word': 'easier', 'softmax': 0.0027633863501250744}, {'word': 'harder', 'softmax': 0.0022336028050631285}]
[{'word': 'easier', 'softmax': 0.0027633882127702236}, {'word': 'harder', 'softmax': 0.0022336002439260483}]
[{'word': 'easier', 'softmax': 0.002763389376923442}, {'word': 'harder', 'softmax': 0.002233598381280899}]
[{'word': 'easier', 'softmax': 0.0027633877471089363}, {'word': 'harder', 'softmax': 0.0022335988469421864}]
[{'word': 'easier', 'softmax': 0.002763390075415373}, {'word': 'harder', 'softmax': 0.002233597682788968}]
[{'word': 'easier', 'softmax': 0.0027633842546492815}, {'word': 'harder', 'softmax': 0.002233598381280899}]
[{'word': 'easier', 'softmax': 0.0027633896097540855}, {'word': 'harder', 'softmax': 0.0022336007095873356}]
[{'word': 'easier', 'softmax': 0.0027633917052298784}, {'word': 'harder', 'softmax': 0.002233601175248623}]
[{'word': 'easier', 'softmax': 0.0027633814606815577}, {'word': 'harder', 'softmax': 0.0022335995454341173}]
[{'word': 'easier', 'softmax': 0.0027633914723992348}, {'word': 'harder', 'softmax': 0.0022335988469421864}]
[{'word': 'easier', 'softmax': 0.0027633870486170053}, {'word': 'harder', 'softmax': 0.0022335986141115427}]
